resource_id,scope_keys,dataset_ids,dataset_names,resource_type,title,author,published_at,source_url,local_path,sha256,raw_html_path,raw_html_sha256,attachment_parent_url,http_status,content_type,extraction_status,scraped_at
support.worldquantbrain.com-hc-en-us-community-posts-15102958024087-research-paper-factor-investing-get-your-exposures-r,ASI_D1_TOP500;USA_D1_TOP1000,analyst14,Estimations of Key Fundamentals,research,Research Paper: Factor Investing: Get Your Exposures Right!,"NL41370 November 23, 2025 06:00 Edited",2025-11-23T06:00:42Z,https://support.worldquantbrain.com/hc/en-us/community/posts/15102958024087-Research-Paper-Factor-Investing-Get-Your-Exposures-Right,materials/wq_dataset_catalog_20260717/raw/markdown/research-paper-factor-investing-get-your-exposures-right--15102958024087-research-paper-factor-investing-get-your-exposu.md,8671BF7948D0B93913999AD6CD61C61195F96B488BE657055B39CA7227FA220A,materials/wq_dataset_catalog_20260717/raw/html/research-paper-factor-investing-get-your-exposures-right--15102958024087-research-paper-factor-investing-get-your-exposu.html,AAB3455F7B3B5A49EA14F40666E9D73F26CC14C74F5B3653EC5A103ABC85CF22,,200,text/html; charset=utf-8,HTML_TO_MARKDOWN,2026-07-17T14:13:02+00:00
support.worldquantbrain.com-hc-en-us-community-posts-15154747128471-research-paper-the-momentum-of-news,ASI_D1_TOP500;IND_D1_TOP500;USA_D1_TOP1000,news7,Real Time News Feed Data,research,Research Paper: The Momentum of News,"NL41370 December 07, 2025 06:00 Edited",2025-12-07T06:00:44Z,https://support.worldquantbrain.com/hc/en-us/community/posts/15154747128471-Research-Paper-The-Momentum-of-News,materials/wq_dataset_catalog_20260717/raw/markdown/research-paper-the-momentum-of-news-15154747128471-research-paper-the-momentum-of-news.md,511B6BBE0FBE46C54EC08F80D3A3E0E5707F7AFF806803EE0F5733C3A01443CB,materials/wq_dataset_catalog_20260717/raw/html/research-paper-the-momentum-of-news-15154747128471-research-paper-the-momentum-of-news.html,B930EBF0050C7C5DB1CEDB09C3A97CCE22AEE33A8D8E96E7071459CD690D421E,,200,text/html; charset=utf-8,HTML_TO_MARKDOWN,2026-07-17T14:13:02+00:00
support.worldquantbrain.com-hc-en-us-community-posts-15236009752215-research-paper-05-predictability-of-industry-returns,ASI_D1_TOP500;IND_D1_TOP500;USA_D1_TOP1000,news18;pv1,Price Volume Data for Equity;Ravenpack News Data,research,Research Paper 05: Predictability of Industry Returns After M&A Announcements,"NL41370 April 26, 2026 06:00 Edited",2026-04-26T06:00:30Z,https://support.worldquantbrain.com/hc/en-us/community/posts/15236009752215-Research-Paper-05-Predictability-of-Industry-Returns-After-M-A-Announcements,materials/wq_dataset_catalog_20260717/raw/markdown/research-paper-05-predictability-of-industry-returns-after-m-a-announcements-15236009752215-research-paper-05-predictabi.md,90591FA3768B021DFA47235A781AF22800171E20EC7C97390A94C585BCF96744,materials/wq_dataset_catalog_20260717/raw/html/research-paper-05-predictability-of-industry-returns-after-m-a-announcements-15236009752215-research-paper-05-predictabi.html,91DED07FE6DB54E61C25E57216C2366F018BE106CAB44D24F8C6A411E8C694DB,,200,text/html; charset=utf-8,HTML_TO_MARKDOWN,2026-07-17T14:13:02+00:00
support.worldquantbrain.com-hc-en-us-community-posts-15238206484631-research-paper-corporate-esg-profiles-and-investor-h,ASI_D1_TOP500;IND_D1_TOP500;USA_D1_TOP1000,analyst11;institutions6,ESG scores;Institutions and Beneficial Stake Ownership,research,Research Paper: Corporate ESG Profiles and Investor Horizons,"NL41370 March 15, 2026 06:00 Edited",2026-03-15T06:00:34Z,https://support.worldquantbrain.com/hc/en-us/community/posts/15238206484631-Research-Paper-Corporate-ESG-Profiles-and-Investor-Horizons,materials/wq_dataset_catalog_20260717/raw/markdown/research-paper-corporate-esg-profiles-and-investor-horizons-15238206484631-research-paper-corporate-esg-profiles-and-inv.md,4E2EDD0724DBA8CE2CEBE45B7FA6545AC503E198130AEC9C3F3B2F80000B5241,materials/wq_dataset_catalog_20260717/raw/html/research-paper-corporate-esg-profiles-and-investor-horizons-15238206484631-research-paper-corporate-esg-profiles-and-inv.html,2B158F2C94A93D85CF90FA04E88A15F7E8A9CC853F7B8B23C129ECEA722D905D,,200,text/html; charset=utf-8,HTML_TO_MARKDOWN,2026-07-17T14:13:02+00:00
support.worldquantbrain.com-hc-en-us-community-posts-15238206571287-research-paper-using-abnormal-analyst-coverage-to-un,ASI_D1_TOP500;IND_D1_TOP500,analyst9;fundamental86,Analyst Estimate Daily Data;Stock Reports Plus,research,Research Paper: Using Abnormal Analyst Coverage to Unlock New Evidence on Stock Price Crash Risk,"NL41370 April 12, 2026 06:00 Edited",2026-04-12T06:00:29Z,https://support.worldquantbrain.com/hc/en-us/community/posts/15238206571287-Research-Paper-Using-Abnormal-Analyst-Coverage-to-Unlock-New-Evidence-on-Stock-Price-Crash-Risk,materials/wq_dataset_catalog_20260717/raw/markdown/research-paper-using-abnormal-analyst-coverage-to-unlock-new-evidence-on-stock-price-crash-risk-15238206571287-research-.md,6438D7AE1F356D59C74429D7254EBCD7AEACFCFF2BD99382DA14B7ACA7D888F8,materials/wq_dataset_catalog_20260717/raw/html/research-paper-using-abnormal-analyst-coverage-to-unlock-new-evidence-on-stock-price-crash-risk-15238206571287-research-.html,1F4E7153730098B55705056E0A02FC2A9FEB6FE52BB87053099235C30D1818A2,,200,text/html; charset=utf-8,HTML_TO_MARKDOWN,2026-07-17T14:13:02+00:00
support.worldquantbrain.com-hc-en-us-community-posts-15238206593687-research-paper-filing-speed-information-leakage-and-,ASI_D1_TOP500;IND_D1_TOP500;USA_D1_TOP1000,institutions6,Institutions and Beneficial Stake Ownership,research,"Research Paper: Filing Speed, Information Leakage, and Price Formation","NL41370 April 26, 2026 06:00 Edited",2026-04-26T06:00:36Z,https://support.worldquantbrain.com/hc/en-us/community/posts/15238206593687-Research-Paper-Filing-Speed-Information-Leakage-and-Price-Formation,materials/wq_dataset_catalog_20260717/raw/markdown/research-paper-filing-speed-information-leakage-and-price-formation-15238206593687-research-paper-filing-speed-informati.md,C292636D783D7A15CB3B5CD0937F120705FFDE119FA42908CAEBCD28B0B4528C,materials/wq_dataset_catalog_20260717/raw/html/research-paper-filing-speed-information-leakage-and-price-formation-15238206593687-research-paper-filing-speed-informati.html,8E23FA3EDB1993EE9D6CDE8B34F332742463BB99908B8A99BCC1CC55AAE8AF7B,,200,text/html; charset=utf-8,HTML_TO_MARKDOWN,2026-07-17T14:13:02+00:00
support.worldquantbrain.com-hc-en-us-community-posts-15238220985879-research-paper-stock-return-extrapolation-option-pri,USA_D1_TOP1000,option6;option9,Forecasted Volatility for Equity Options;Options Analytics,research,"Research Paper: Stock Return Extrapolation, Option Prices, and Variance Risk Premium","NL41370 March 01, 2026 06:00 Edited",2026-03-01T06:00:32Z,https://support.worldquantbrain.com/hc/en-us/community/posts/15238220985879-Research-Paper-Stock-Return-Extrapolation-Option-Prices-and-Variance-Risk-Premium,materials/wq_dataset_catalog_20260717/raw/markdown/research-paper-stock-return-extrapolation-option-prices-and-variance-risk-premium-15238220985879-research-paper-stock-re.md,5E1D2877BCE466B49945C218495E053CD7B1F0A82DA778E3AF1982A4A61AAC39,materials/wq_dataset_catalog_20260717/raw/html/research-paper-stock-return-extrapolation-option-prices-and-variance-risk-premium-15238220985879-research-paper-stock-re.html,A3DDECDB7F3780A80BD17AF0A71D7CA262CCFDEBCF28060A2D109772FB3AA596,,200,text/html; charset=utf-8,HTML_TO_MARKDOWN,2026-07-17T14:13:02+00:00
support.worldquantbrain.com-hc-en-us-community-posts-15238228822167-research-paper-rational-inattention-and-analyst-fore,ASI_D1_TOP500;IND_D1_TOP500,analyst9;fundamental90,"Analyst Estimate Daily Data;Governance, Accounting, Management, and Equality",research,Research Paper: Rational Inattention and Analyst Forecast Accuracy,"NL41370 June 07, 2026 06:00 Edited",2026-06-07T06:00:32Z,https://support.worldquantbrain.com/hc/en-us/community/posts/15238228822167-Research-Paper-Rational-Inattention-and-Analyst-Forecast-Accuracy,materials/wq_dataset_catalog_20260717/raw/markdown/research-paper-rational-inattention-and-analyst-forecast-accuracy-15238228822167-research-paper-rational-inattention-and.md,F383A190A4699B0BF49D2A65C431A411669574590F7F3FDBE58869C586DC4B56,materials/wq_dataset_catalog_20260717/raw/html/research-paper-rational-inattention-and-analyst-forecast-accuracy-15238228822167-research-paper-rational-inattention-and.html,955B3E7212F0DF0AA38ED7895427B225BC66E0BE5E5105E8A01435281121E2AF,,200,text/html; charset=utf-8,HTML_TO_MARKDOWN,2026-07-17T14:13:02+00:00
support.worldquantbrain.com-hc-en-us-community-posts-15238236130327-research-paper-earnings-uncertainty-and-attention,ASI_D1_TOP500;IND_D1_TOP500;USA_D1_TOP1000,model30,EPS Estimate Model,research,Research Paper: Earnings Uncertainty and Attention,"NL41370 January 18, 2026 06:00 Edited",2026-01-18T06:00:22Z,https://support.worldquantbrain.com/hc/en-us/community/posts/15238236130327-Research-Paper-Earnings-Uncertainty-and-Attention,materials/wq_dataset_catalog_20260717/raw/markdown/research-paper-earnings-uncertainty-and-attention-15238236130327-research-paper-earnings-uncertainty-and-attention.md,097A448BF13DB8F075B72186893FF4B7D185674B22F216E23439CCACC7080E23,materials/wq_dataset_catalog_20260717/raw/html/research-paper-earnings-uncertainty-and-attention-15238236130327-research-paper-earnings-uncertainty-and-attention.html,67B487C2707A948321381F73580C428902EDAD3BBAF8DAD66405148CA9C4C1B9,,200,text/html; charset=utf-8,HTML_TO_MARKDOWN,2026-07-17T14:13:02+00:00
support.worldquantbrain.com-hc-en-us-community-posts-15238244649367-research-paper-downside-beta-and-equity-returns-arou,USA_D1_TOP1000,model109;model51,Fundamentals and Technical Indicators Model;Systematic Risk Metrics,research,Research Paper: Downside Beta and Equity Returns around the World,"NL41370 February 15, 2026 06:00 Edited",2026-02-15T06:00:29Z,https://support.worldquantbrain.com/hc/en-us/community/posts/15238244649367-Research-Paper-Downside-Beta-and-Equity-Returns-around-the-World,materials/wq_dataset_catalog_20260717/raw/markdown/research-paper-downside-beta-and-equity-returns-around-the-world-15238244649367-research-paper-downside-beta-and-equity-.md,DB8D909F5212B0198B349B3B81C9F1121DF9F37B5B87C260147951F03C637D38,materials/wq_dataset_catalog_20260717/raw/html/research-paper-downside-beta-and-equity-returns-around-the-world-15238244649367-research-paper-downside-beta-and-equity-.html,55D729EB44DC4BE970F23B2026B4328BD88AAB8742AFBE8E992166184DEB34BC,,200,text/html; charset=utf-8,HTML_TO_MARKDOWN,2026-07-17T14:13:02+00:00
jpm.pm-research.com-content-iijpormgmt-44-7-39.full.pdf,,,,attachment,https://jpm.pm-research.com/content/iijpormgmt/44/7/39.full.pdf,,,https://jpm.pm-research.com/content/iijpormgmt/44/7/39.full.pdf,materials/wq_dataset_catalog_20260717/raw/attachments/research-paper-downside-beta-and-equity-returns-around-the-world-15238244649367-research-paper-downside-beta-and-equity-.pdf,7A93552C99F09A73C30084DDF551FA00E6A32D2AB81368C890975EB9367AA8EA,,,https://support.worldquantbrain.com/hc/en-us/community/posts/15238244649367-Research-Paper-Downside-Beta-and-Equity-Returns-around-the-World,200,text/html; charset=UTF-8,SAVED_ORIGINAL,2026-07-17T14:13:02+00:00
support.worldquantbrain.com-hc-en-us-community-posts-15238244743447-research-paper-profitability-r-d-investments-and-the,ASI_D1_TOP500;USA_D1_TOP1000,fundamental6,Company Fundamental Data for Equity,research,"Research Paper: Profitability, R&D Investments and the Cross-Section of Stock Returns","NL41370 May 10, 2026 06:00 Edited",2026-05-10T06:00:29Z,https://support.worldquantbrain.com/hc/en-us/community/posts/15238244743447-Research-Paper-Profitability-R-D-Investments-and-the-Cross-Section-of-Stock-Returns,materials/wq_dataset_catalog_20260717/raw/markdown/research-paper-profitability-r-d-investments-and-the-cross-section-of-stock-returns-15238244743447-research-paper-profit.md,1DEB282D8C835D21A5662BB212DC25102C6DDBF00837734C3D365EA0003AD3FD,materials/wq_dataset_catalog_20260717/raw/html/research-paper-profitability-r-d-investments-and-the-cross-section-of-stock-returns-15238244743447-research-paper-profit.html,649B323998EAF9EC82C89016884DC8387C579D08DD1B82D71B3C093DDBCFD91A,,200,text/html; charset=utf-8,HTML_TO_MARKDOWN,2026-07-17T14:13:02+00:00
support.worldquantbrain.com-hc-en-us-community-posts-15238259973399-research-paper-hidden-in-the-woodshed-big-bath-herdi,ASI_D1_TOP500;IND_D1_TOP500;USA_D1_TOP1000,model12;news7,Real Time News Feed Data;Stock Selection Model,research,Research Paper: Hidden in the Woodshed: Big Bath Herding,"NL41370 January 04, 2026 06:00 Edited",2026-01-04T06:00:30Z,https://support.worldquantbrain.com/hc/en-us/community/posts/15238259973399-Research-Paper-Hidden-in-the-Woodshed-Big-Bath-Herding,materials/wq_dataset_catalog_20260717/raw/markdown/research-paper-hidden-in-the-woodshed-big-bath-herding-15238259973399-research-paper-hidden-in-the-woodshed-big-bath-her.md,0A57C33CFFA28A2B8200C2A5E8A37E01C641DAA300B83D84B706DF0531B097F6,materials/wq_dataset_catalog_20260717/raw/html/research-paper-hidden-in-the-woodshed-big-bath-herding-15238259973399-research-paper-hidden-in-the-woodshed-big-bath-her.html,2F9E54A0681C4FAAA1FC9A06DC1FD6CF8AAD1B4A0B9932FFACB9FD14D4818C0D,,200,text/html; charset=utf-8,HTML_TO_MARKDOWN,2026-07-17T14:13:02+00:00
support.worldquantbrain.com-hc-en-us-community-posts-15238259993239-research-paper-fact-fiction-and-the-size-effect,USA_D1_TOP1000,model109,Fundamentals and Technical Indicators Model,research,"Research Paper: Fact, Fiction, and the Size Effect","NL41370 February 01, 2026 06:00 Edited",2026-02-01T06:00:23Z,https://support.worldquantbrain.com/hc/en-us/community/posts/15238259993239-Research-Paper-Fact-Fiction-and-the-Size-Effect,materials/wq_dataset_catalog_20260717/raw/markdown/research-paper-fact-fiction-and-the-size-effect-15238259993239-research-paper-fact-fiction-and-the-size-effect.md,532FFB2A5A12C385D2B743B5B21F1FE85ECE45D3E1B031DE8054A3502F48B4AE,materials/wq_dataset_catalog_20260717/raw/html/research-paper-fact-fiction-and-the-size-effect-15238259993239-research-paper-fact-fiction-and-the-size-effect.html,B235A4A52F4DF3B6FDCBEF139FC86B1B91C48235B0484D528A994B6E8CF292CB,,200,text/html; charset=utf-8,HTML_TO_MARKDOWN,2026-07-17T14:13:02+00:00
support.worldquantbrain.com-hc-en-us-community-posts-15238260154007-research-paper-quantitative-fundamentals-application,IND_D1_TOP500,fundamental90,"Governance, Accounting, Management, and Equality",research,Research Paper: Quantitative Fundamentals. Application of Piotroski F-Score on Non-U.S. Markets.,"NL41370 May 24, 2026 06:00 Edited",2026-05-24T06:00:34Z,https://support.worldquantbrain.com/hc/en-us/community/posts/15238260154007-Research-Paper-Quantitative-Fundamentals-Application-of-Piotroski-F-Score-on-Non-U-S-Markets,materials/wq_dataset_catalog_20260717/raw/markdown/research-paper-quantitative-fundamentals.-application-of-piotroski-f-score-on-non-u.s.-markets.-15238260154007-research-.md,B4255BD5AE80D78D81ED7065BF0BC922D4044497ED37F95EF4BC2D7958D2EA82,materials/wq_dataset_catalog_20260717/raw/html/research-paper-quantitative-fundamentals.-application-of-piotroski-f-score-on-non-u.s.-markets.-15238260154007-research-.html,CD29F1AA340938525DD97510B9377339A4D9048D2ECD53CE1C681F176426967B,,200,text/html; charset=utf-8,HTML_TO_MARKDOWN,2026-07-17T14:13:02+00:00
support.worldquantbrain.com-hc-en-us-community-posts-15440417945623-research-paper-06-penny-wise-dollar-foolish-buy-sell,ASI_D1_TOP500;USA_D1_TOP1000,fundamental6,Company Fundamental Data for Equity,research,"Research Paper 06: Penny Wise, Dollar Foolish: Buy-Sell Imbalances On and Around Round Numbers","KA64574 June 20, 2023 13:33 Edited",2023-06-20T13:33:26Z,https://support.worldquantbrain.com/hc/en-us/community/posts/15440417945623-Research-Paper-06-Penny-Wise-Dollar-Foolish-Buy-Sell-Imbalances-On-and-Around-Round-Numbers,materials/wq_dataset_catalog_20260717/raw/markdown/research-paper-06-penny-wise-dollar-foolish-buy-sell-imbalances-on-and-around-round-numbers-15440417945623-research-pape.md,EEFFE6194BDDEC7A481B260A7B621F481CCEAD98243B369DCF767650A13849E6,materials/wq_dataset_catalog_20260717/raw/html/research-paper-06-penny-wise-dollar-foolish-buy-sell-imbalances-on-and-around-round-numbers-15440417945623-research-pape.html,A199E34E32F29B4BB69F43EF33D826A69718226AC49345FD8C7B3532B7839B12,,200,text/html; charset=utf-8,HTML_TO_MARKDOWN,2026-07-17T14:13:02+00:00
support.worldquantbrain.com-hc-en-us-community-posts-15465017312535-research-paper-09-the-invisible-burden,ASI_D1_TOP500;IND_D1_TOP500;USA_D1_TOP1000,fundamental6;pv1,Company Fundamental Data for Equity;Price Volume Data for Equity,research,Research Paper 09: The Invisible Burden,"KA64574 May 24, 2026 06:00",2026-05-24T06:00:23Z,https://support.worldquantbrain.com/hc/en-us/community/posts/15465017312535-Research-Paper-09-The-Invisible-Burden,materials/wq_dataset_catalog_20260717/raw/markdown/research-paper-09-the-invisible-burden-15465017312535-research-paper-09-the-invisible-burden.md,47FB17ED24F7D35DACE8AF9FF80889C55233DBA75A8261A1A6D001C41A002A3C,materials/wq_dataset_catalog_20260717/raw/html/research-paper-09-the-invisible-burden-15465017312535-research-paper-09-the-invisible-burden.html,2B5396C98CE0385C474C82372F6BD56CA9B5C3AC285CCEF9814CAC60635BA9AE,,200,text/html; charset=utf-8,HTML_TO_MARKDOWN,2026-07-17T14:13:02+00:00
support.worldquantbrain.com-hc-en-us-community-posts-15465058281495-research-paper-13-valuation-ratios-surprises-uncerta,ASI_D1_TOP500;USA_D1_TOP1000,fundamental6;news18,Company Fundamental Data for Equity;Ravenpack News Data,research,"Research Paper 13: Valuation Ratios, Surprises, Uncertainty or Sentiment: How Does Financial Machine Learning Predict Returns From Earnings Announcements?","KA64574 June 21, 2026 06:00",2026-06-21T06:00:18Z,https://support.worldquantbrain.com/hc/en-us/community/posts/15465058281495-Research-Paper-13-Valuation-Ratios-Surprises-Uncertainty-or-Sentiment-How-Does-Financial-Machine-Learning-Predict-Returns-From-Earnings-Announcements,materials/wq_dataset_catalog_20260717/raw/markdown/research-paper-13-valuation-ratios-surprises-uncertainty-or-sentiment-how-does-financial-machine-learning-predict-return.md,53291D8466B34E2AD37FD1AF705B0A473C9D1EE2FFD5799631988A5DD1649AA5,materials/wq_dataset_catalog_20260717/raw/html/research-paper-13-valuation-ratios-surprises-uncertainty-or-sentiment-how-does-financial-machine-learning-predict-return.html,0F12434AF130CCC4E69292D9B31EDE64B525830511A2FAA88A4AF663870CBD9B,,200,text/html; charset=utf-8,HTML_TO_MARKDOWN,2026-07-17T14:13:02+00:00
support.worldquantbrain.com-hc-en-us-community-posts-15465061985047-research-paper-10-disagreement-in-option-market-and-,ASI_D1_TOP500;IND_D1_TOP500;USA_D1_TOP1000,fundamental6;option9;pv1,Company Fundamental Data for Equity;Options Analytics;Price Volume Data for Equity,research,Research Paper 10: Disagreement in Option Market and Cross Section Stock Returns,"KA64574 May 31, 2026 06:00",2026-05-31T06:00:19Z,https://support.worldquantbrain.com/hc/en-us/community/posts/15465061985047-Research-Paper-10-Disagreement-in-Option-Market-and-Cross-Section-Stock-Returns,materials/wq_dataset_catalog_20260717/raw/markdown/research-paper-10-disagreement-in-option-market-and-cross-section-stock-returns-15465061985047-research-paper-10-disagre.md,7581F4ACF420B1F5677AE8A56A00433E67EA4ACBC66E1BCDB17C3086EC30FB4F,materials/wq_dataset_catalog_20260717/raw/html/research-paper-10-disagreement-in-option-market-and-cross-section-stock-returns-15465061985047-research-paper-10-disagre.html,615F23D9691BDBE86CD5EDAB2253009703486FBF49C056D0E8678B89023AEDD7,,200,text/html; charset=utf-8,HTML_TO_MARKDOWN,2026-07-17T14:13:02+00:00
support.worldquantbrain.com-hc-en-us-community-posts-15465067937687-research-paper-14-what-insiders-know-about-future-ea,ASI_D1_TOP500;IND_D1_TOP500;USA_D1_TOP1000,fundamental6;pv1,Company Fundamental Data for Equity;Price Volume Data for Equity,research,Research Paper 14: What Insiders Know About Future Earnings and How They Use it: Evidence from Insider Trades,"KA64574 June 28, 2026 06:00",2026-06-28T06:00:27Z,https://support.worldquantbrain.com/hc/en-us/community/posts/15465067937687-Research-Paper-14-What-Insiders-Know-About-Future-Earnings-and-How-They-Use-it-Evidence-from-Insider-Trades,materials/wq_dataset_catalog_20260717/raw/markdown/research-paper-14-what-insiders-know-about-future-earnings-and-how-they-use-it-evidence-from-insider-trades-154650679376.md,DE7F4D91912C26B6310801DF8A15591DE078B3F32CD42C1C084B8AA8141AB451,materials/wq_dataset_catalog_20260717/raw/html/research-paper-14-what-insiders-know-about-future-earnings-and-how-they-use-it-evidence-from-insider-trades-154650679376.html,FC278995CCD8B3198B160816CF1FD3616309D196951EDC2F93B7CA6BAB5F4BC7,,200,text/html; charset=utf-8,HTML_TO_MARKDOWN,2026-07-17T14:13:02+00:00
support.worldquantbrain.com-hc-en-us-community-posts-15602317429655-research-paper-07-relative-strength-strategies-for-i,ASI_D1_TOP500;IND_D1_TOP500;USA_D1_TOP1000,pv1,Price Volume Data for Equity,research,Research Paper 07: Relative Strength Strategies for Investing,"KA64574 May 10, 2026 06:00",2026-05-10T06:00:19Z,https://support.worldquantbrain.com/hc/en-us/community/posts/15602317429655-Research-Paper-07-Relative-Strength-Strategies-for-Investing,materials/wq_dataset_catalog_20260717/raw/markdown/research-paper-07-relative-strength-strategies-for-investing-15602317429655-research-paper-07-relative-strength-strategi.md,B9DF9C6B8DDA8708FE5BBAB3CF5F9C76118604E0DE395E5E9C963E612A31815E,materials/wq_dataset_catalog_20260717/raw/html/research-paper-07-relative-strength-strategies-for-investing-15602317429655-research-paper-07-relative-strength-strategi.html,1B7F4834B0E4606C5908A0C867AE777CF654387BC16CE03F5A85DE1C0F6E3584,,200,text/html; charset=utf-8,HTML_TO_MARKDOWN,2026-07-17T14:13:02+00:00
support.worldquantbrain.com-hc-en-us-community-posts-15765182114071-research-paper-08-good-volatility-bad-volatility-and,ASI_D1_TOP500;IND_D1_TOP500;USA_D1_TOP1000,pv1,Price Volume Data for Equity,research,"Research Paper 08: Good Volatility, Bad Volatility and the Cross-Section of Stock Returns","KA64574 May 17, 2026 06:00",2026-05-17T06:00:17Z,https://support.worldquantbrain.com/hc/en-us/community/posts/15765182114071-Research-Paper-08-Good-Volatility-Bad-Volatility-and-the-Cross-Section-of-Stock-Returns,materials/wq_dataset_catalog_20260717/raw/markdown/research-paper-08-good-volatility-bad-volatility-and-the-cross-section-of-stock-returns-15765182114071-research-paper-08.md,04C7A01B70F1FFD5BCA65F8F630293205F28010D2756ACA035CBD7B69958A392,materials/wq_dataset_catalog_20260717/raw/html/research-paper-08-good-volatility-bad-volatility-and-the-cross-section-of-stock-returns-15765182114071-research-paper-08.html,5783C83AF4F5C5FB042F46228A0E8B34C86BD9C4B84901B0AF452007D1318E6C,,200,text/html; charset=utf-8,HTML_TO_MARKDOWN,2026-07-17T14:13:02+00:00
support.worldquantbrain.com-hc-en-us-community-posts-15769972228375-research-paper-rational-inattention-and-analyst-fore,ASI_D1_TOP500;IND_D1_TOP500,analyst9;fundamental90,"Analyst Estimate Daily Data;Governance, Accounting, Management, and Equality",research,Research Paper: Rational Inattention and Analyst Forecast Accuracy,"KA64574 June 21, 2026 06:00",2026-06-21T06:00:25Z,https://support.worldquantbrain.com/hc/en-us/community/posts/15769972228375-Research-Paper-Rational-Inattention-and-Analyst-Forecast-Accuracy,materials/wq_dataset_catalog_20260717/raw/markdown/research-paper-rational-inattention-and-analyst-forecast-accuracy-15769972228375-research-paper-rational-inattention-and.md,B489E0C041C27898F846DB91633827A210DD97271C2056039E06790B3B00CB86,materials/wq_dataset_catalog_20260717/raw/html/research-paper-rational-inattention-and-analyst-forecast-accuracy-15769972228375-research-paper-rational-inattention-and.html,E4E61B9814C0F072ED2C47BC015FA63F669087AE42F91B1FDE7827C75DD0FADE,,200,text/html; charset=utf-8,HTML_TO_MARKDOWN,2026-07-17T14:13:02+00:00
support.worldquantbrain.com-hc-en-us-community-posts-15770014352791-research-paper-decision-based-trades-an-analysis-of-,IND_D1_TOP500;USA_D1_TOP1000,model77,Analysts' Factor Model,research,Research Paper: Decision-based Trades: An Analysis of Institutional Investors Information Advantages,"KA64574 August 10, 2023 11:51 Edited",2023-08-10T11:51:23Z,https://support.worldquantbrain.com/hc/en-us/community/posts/15770014352791-Research-Paper-Decision-based-Trades-An-Analysis-of-Institutional-Investors-Information-Advantages,materials/wq_dataset_catalog_20260717/raw/markdown/research-paper-decision-based-trades-an-analysis-of-institutional-investors-information-advantages-15770014352791-resear.md,097B813BFB9E5856515B531F84D052C4F01B69F05178EF4AA84AAF3C69847486,materials/wq_dataset_catalog_20260717/raw/html/research-paper-decision-based-trades-an-analysis-of-institutional-investors-information-advantages-15770014352791-resear.html,CCED429BEA32E329B0AB34527184DFFE2027D0F67E3FAF933786C6FA1EE77B4B,,200,text/html; charset=utf-8,HTML_TO_MARKDOWN,2026-07-17T14:13:02+00:00
support.worldquantbrain.com-hc-en-us-community-posts-15770899735703-research-paper-11-analyst-following-along-the-supply,ASI_D1_TOP500;USA_D1_TOP1000,fundamental6;news18,Company Fundamental Data for Equity;Ravenpack News Data,research,Research Paper 11: Analyst Following Along the Supply Chain,"KA64574 June 07, 2026 06:00",2026-06-07T06:00:22Z,https://support.worldquantbrain.com/hc/en-us/community/posts/15770899735703-Research-Paper-11-Analyst-Following-Along-the-Supply-Chain,materials/wq_dataset_catalog_20260717/raw/markdown/research-paper-11-analyst-following-along-the-supply-chain-15770899735703-research-paper-11-analyst-following-along-the-.md,B72C6E87619D5E1F9DBA13624FA699B65FF3A10F373438A04517D6C46C4F973A,materials/wq_dataset_catalog_20260717/raw/html/research-paper-11-analyst-following-along-the-supply-chain-15770899735703-research-paper-11-analyst-following-along-the-.html,20FD796978AA537C03356E0269226CFFC4808FA3705A27641BD3B45D88E53C30,,200,text/html; charset=utf-8,HTML_TO_MARKDOWN,2026-07-17T14:13:02+00:00
support.worldquantbrain.com-hc-en-us-community-posts-15770966939671-research-paper-12-stock-recommendations-from-stochas,ASI_D1_TOP500;USA_D1_TOP1000,fundamental6,Company Fundamental Data for Equity,research,Research Paper 12: Stock Recommendations from Stochastic Discounted Cash Flows,"KA64574 June 14, 2026 06:00",2026-06-14T06:00:18Z,https://support.worldquantbrain.com/hc/en-us/community/posts/15770966939671-Research-Paper-12-Stock-Recommendations-from-Stochastic-Discounted-Cash-Flows,materials/wq_dataset_catalog_20260717/raw/markdown/research-paper-12-stock-recommendations-from-stochastic-discounted-cash-flows-15770966939671-research-paper-12-stock-rec.md,0EFD7BCB60A20C6E601E86F0077BF9A3FDADDD9C031C794915007097B85CCC3F,materials/wq_dataset_catalog_20260717/raw/html/research-paper-12-stock-recommendations-from-stochastic-discounted-cash-flows-15770966939671-research-paper-12-stock-rec.html,B33A85FC046BDA5B608D9A2FED547BC297F4D49BA99AC44F48A459BDF4AD7ACA,,200,text/html; charset=utf-8,HTML_TO_MARKDOWN,2026-07-17T14:13:02+00:00
